단속일시,단속원금,단속동,단속장소,위반내용,견인지시
2022-01-03 10:18:00,40000,능동,서울 광진구 능동 270-9,도로 모퉁이,미견인
2022-01-03 10:18:00,120000,구의동,서울특별시 광진구 광나루로 478,특별구역,미견인
2022-01-03 10:25:00,40000,자양동,서울 광진구 자양로13길 96 (자양동),보도,미견인
2022-01-03 10:39:00,40000,화양동,서울특별시 광진구 동일로26길 50,주차금지(황색점선)구역,미견인
2022-01-03 10:40:00,40000,구의동,광나루로,교통소통장애,미견인
2022-01-03 10:42:00,40000,구의동,광나루로56길,주정차금지(황색실선)구역,미견인
2022-01-03 10:45:00,40000,중곡동,우리은행 앞,교차로,미견인
2022-01-03 10:45:00,40000,광장동,광나루로,교통소통장애,미견인
2022-01-03 10:47:00,40000,자양동,자양동 동제한의원 앞,교차로,미견인
2022-01-03 10:53:00,40000,구의동,광나루로,교통소통장애,미견인
2022-01-03 11:02:00,40000,중곡동,서울특별시 광진구 면목로 152-1,보도,미견인
2022-01-03 11:03:00,40000,중곡동,서울 광진구 중곡동 172-57,보도,미견인
2022-01-03 11:03:00,40000,구의동,광나루로48길,보도,미견인
2022-01-03 11:41:00,40000,중곡동,675,보도,미견인
2022-01-03 12:09:00,40000,화양동,건대입구 1번 출구 앞,안전지대,미견인
2022-01-03 12:15:00,40000,중곡동,675,보도,미견인
2022-01-03 12:18:00,40000,중곡동,675,보도,미견인
2022-01-03 12:24:00,40000,중곡동,675,보도,미견인
2022-01-03 12:31:00,40000,자양동,CU 자양써밋플레이스점 건너,주차금지(황색점선)구역,미견인
2022-01-03 12:48:00,40000,화양동,건대입구 1번 출구 앞,주정차금지(황색실선)구역,미견인
2022-01-03 12:49:00,40000,구의동,리젠트오피스텔건너편,안전지대,미견인
2022-01-03 12:59:00,40000,자양동,CU 자양써밋플레이스점 건너,주차금지(황색점선)구역,미견인
2022-01-03 13:11:00,40000,자양동,서울 광진구 뚝섬로56길 59 (자양동),보도,미견인
2022-01-03 13:12:00,40000,자양동,서울 광진구 뚝섬로56길 56 (자양동),보도,미견인
2022-01-03 13:15:00,40000,군자동,군자 CGV 앞,주차금지(황색점선)구역,미견인
2022-01-03 13:16:00,40000,중곡동,MB모터스 옆,주차금지(황색점선)구역,미견인
2022-01-03 13:16:00,40000,능동,아씨방 앞,교통소통장애,미견인
2022-01-03 13:19:00,40000,자양동,CU 자양써밋플레이스점 건너,주차금지(황색점선)구역,미견인
2022-01-03 13:28:00,40000,군자동,두산위브 앞,교통소통장애,미견인
2022-01-03 13:32:00,40000,구의동,서울 광진구 구의동 606,도로 모퉁이,미견인
2022-01-03 13:32:00,40000,구의동,프라임아파트 정문(213동),주정차금지(황색실선)구역,미견인
2022-01-03 13:32:00,120000,중곡동,국립정신건강센터 건너편,주차금지(황색점선)구역,미견인
2022-01-03 13:33:00,40000,구의동,서울 광진구 구의동 606,교통소통장애,미견인
2022-01-03 13:40:00,40000,구의동,서울특별시 광진구 아차산로 431,교통소통장애,미견인
2022-01-03 13:41:00,40000,구의동,서울 광진구 구의동 244-5,주정차금지(황색실선)구역,미견인
2022-01-03 13:42:00,40000,구의동,서울 광진구 구의동 244-5,교통소통장애,미견인
2022-01-03 13:50:00,40000,구의동,서울 광진구 구의동 252-115,교통소통장애,미견인
2022-01-03 13:51:00,40000,구의동,서울 광진구 구의동 252-115,교통소통장애,미견인
2022-01-03 13:51:00,40000,자양동,CU 자양써밋플레이스점 건너,주차금지(황색점선)구역,미견인
2022-01-03 13:52:00,40000,구의동,서울 광진구 구의동 252-115,교통소통장애,미견인
2022-01-03 13:52:00,40000,구의동,서울 광진구 구의동 252-115,교통소통장애,미견인
2022-01-03 13:52:00,50000,구의동,구의동 웰츠타워 앞,주차금지(황색점선)구역,미견인
2022-01-03 14:02:00,40000,광장동,141-2,횡단보도,미견인
2022-01-03 14:03:00,50000,구의동,강변역 1번 출구,주정차금지(황색실선)구역,미견인
2022-01-03 14:08:00,120000,구의동,서울 광진구 구의동 632-8,교통소통장애,미견인
2022-01-03 14:16:00,40000,능동,능동로,보도,미견인
2022-01-03 14:16:00,40000,중곡동,우리은행 앞,주차금지(황색점선)구역,미견인
2022-01-03 14:18:00,50000,능동,천호대로,주정차금지(황색실선)구역,미견인
2022-01-03 14:18:00,40000,광장동,광장로,횡단보도,미견인
2022-01-03 14:28:00,40000,자양동,779-6,버스정류소,미견인
2022-01-03 14:33:00,40000,중곡동,용마산로,주차금지(황색점선)구역,미견인
2022-01-03 14:39:00,40000,화양동,건대입구 1번 출구 앞,안전지대,미견인
2022-01-03 14:47:00,40000,중곡동,태양주유소 앞,주차금지(황색점선)구역,미견인
2022-01-03 14:51:00,40000,군자동,군자로,보도,미견인
2022-01-03 14:51:00,40000,군자동,군자로,보도,미견인
2022-01-03 14:53:00,40000,군자동,군자로,주차금지(황색점선)구역,미견인
2022-01-03 14:54:00,40000,군자동,군자로,횡단보도,미견인
2022-01-03 14:55:00,40000,중곡동,긴고랑로,주차금지(황색점선)구역,미견인
2022-01-03 14:59:00,10000,중곡동,긴고랑로,주차금지(황색점선)구역,미견인
2022-01-03 15:05:00,50000,중곡동,긴고랑로,주정차금지(황색실선)구역,미견인
2022-01-03 15:05:00,50000,중곡동,긴고랑로,주차구획선외 주차,미견인
2022-01-03 15:07:00,50000,중곡동,군자역 1번명품갤러리앞,주정차금지(황색실선)구역,미견인
2022-01-03 15:18:00,40000,군자동,동일로42길,보도,미견인
2022-01-03 15:25:00,40000,중곡동,우리은행 앞,주차금지(황색점선)구역,미견인
2022-01-03 15:38:00,40000,화양동,건대입구 1번 출구 앞,주정차금지(황색실선)구역,미견인
2022-01-03 16:00:00,40000,광장동,광장로,버스정류소,미견인
2022-01-03 16:04:00,120000,중곡동,국립정신건강센터 건너편,교통소통장애,미견인
2022-01-03 16:09:00,40000,군자동,두산위브 앞,주차금지(황색점선)구역,미견인
2022-01-03 16:26:00,40000,자양동,서울특별시 광진구 자양강변길 89,교차로,미견인
2022-01-03 16:33:00,40000,중곡동,서울 광진구 중곡동 58-17,교통소통장애,미견인
2022-01-03 16:34:00,40000,중곡동,서울특별시 광진구 용마산로 66,도로 모퉁이,미견인
2022-01-03 16:41:00,40000,화양동,건대입구 3번 출구 앞,주차금지(황색점선)구역,미견인
2022-01-03 16:43:00,40000,구의동,리젠트오피스텔건너편,주차금지(황색점선)구역,미견인
2022-01-03 16:46:00,50000,자양동,자양동 동제한의원 앞,교차로,미견인
2022-01-03 16:49:00,40000,자양동,올포유 앞,주차금지(황색점선)구역,미견인
2022-01-03 16:50:00,40000,중곡동,중곡지구대 앞,주차금지(황색점선)구역,미견인
2022-01-03 16:50:00,40000,구의동,서울특별시 광진구 아차산로 431,교통소통장애,미견인
2022-01-03 16:51:00,40000,자양동,CU 자양써밋플레이스점 건너,보도,미견인
2022-01-03 16:57:00,40000,중곡동,고신경정신과의원 앞,주차금지(황색점선)구역,미견인
2022-01-03 16:58:00,40000,광장동,서울 광진구 광장동 535-3,버스정류소,미견인
2022-01-03 17:05:00,40000,군자동,서울 광진구 군자동 224,소화전,견인처리
2022-01-03 17:07:00,40000,화양동,건대입구 1번 출구 앞,안전지대,미견인
2022-01-03 17:11:00,40000,구의동,지너스타워 주차장 앞,횡단보도,미견인
2022-01-03 17:14:00,40000,광장동,모두투어앞,주차금지(황색점선)구역,미견인
2022-01-03 17:15:00,40000,화양동,건대입구 1번 출구 앞,주정차금지(황색실선)구역,미견인
2022-01-03 17:33:00,40000,자양동,853,교차로,미견인
2022-01-03 17:35:00,40000,중곡동,MB모터스 옆,교통소통장애,미견인
2022-01-03 17:37:00,40000,중곡동,중곡문화체육센터 앞,주차금지(황색점선)구역,미견인
2022-01-03 17:48:00,40000,광장동,328-2,보도,미견인
